geo_level,geo_id,geo_name,date,metric,value
city,0667000,Los Angeles,2024-01-01,graduation_rate,2212.79
city,0667000,Los Angeles,2024-01-01,college_attainment,4959.82
city,4819000,Dallas,2024-01-01,graduation_rate,3166.97
city,4819000,Dallas,2024-01-01,college_attainment,1285.34
city,3651000,New York City,2024-01-01,graduation_rate,4869.29
city,3651000,New York City,2024-01-01,college_attainment,3195.83
city,0667000,Los Angeles,2024-08-31,graduation_rate,1278.94
city,0667000,Los Angeles,2024-08-31,college_attainment,4364.65
city,4819000,Dallas,2024-08-31,graduation_rate,3612.9
city,4819000,Dallas,2024-08-31,college_attainment,3782.99
city,3651000,New York City,2024-08-31,graduation_rate,3768.63
city,3651000,New York City,2024-08-31,college_attainment,781.14
city,0667000,Los Angeles,2025-05-01,graduation_rate,2053.4
city,0667000,Los Angeles,2025-05-01,college_attainment,3586.81
city,4819000,Dallas,2025-05-01,graduation_rate,3546.52
city,4819000,Dallas,2025-05-01,college_attainment,980.01
city,3651000,New York City,2025-05-01,graduation_rate,1742.12
city,3651000,New York City,2025-05-01,college_attainment,4907.12
city,0667000,Los Angeles,2025-12-30,graduation_rate,1642.01
city,0667000,Los Angeles,2025-12-30,college_attainment,4003.33
city,4819000,Dallas,2025-12-30,graduation_rate,1270.45
city,4819000,Dallas,2025-12-30,college_attainment,2418.02
city,3651000,New York City,2025-12-30,graduation_rate,181.66
city,3651000,New York City,2025-12-30,college_attainment,409.24
city,0667000,Los Angeles,2026-08-30,graduation_rate,1566.17
city,0667000,Los Angeles,2026-08-30,college_attainment,3297.9
city,4819000,Dallas,2026-08-30,graduation_rate,574.67
city,4819000,Dallas,2026-08-30,college_attainment,4682.37
city,3651000,New York City,2026-08-30,graduation_rate,2010.56
city,3651000,New York City,2026-08-30,college_attainment,11.88
city,0667000,Los Angeles,2027-04-30,graduation_rate,3899.89
city,0667000,Los Angeles,2027-04-30,college_attainment,227.41
city,4819000,Dallas,2027-04-30,graduation_rate,4002.64
city,4819000,Dallas,2027-04-30,college_attainment,189.9
city,3651000,New York City,2027-04-30,graduation_rate,4023.66
city,3651000,New York City,2027-04-30,college_attainment,3938.28
city,0667000,Los Angeles,2027-12-29,graduation_rate,1839.52
city,0667000,Los Angeles,2027-12-29,college_attainment,1680.89
city,4819000,Dallas,2027-12-29,graduation_rate,4594.54
city,4819000,Dallas,2027-12-29,college_attainment,306.98
city,3651000,New York City,2027-12-29,graduation_rate,2036.54
city,3651000,New York City,2027-12-29,college_attainment,1757.05
